book,sport,event_id,market_id,selection_id,fetched_at,market_name,market_family,scope,segment,is_milestone,milestone_value,line,selection,participant,team_name,home_team,away_team,price_american,implied_prob,fair_prob,market_group_key,outcome_key,projection_mean,projection_prob,model_prob,edge_pct_points,score_status
FanDuel,mlb,35487022,spread,home,2026-04-14T18:46:40Z,spread,spread,team,full_game,False,,-1.5,home,,Atlanta Braves,Atlanta Braves,Miami Marlins,136.0,0.423728813559322,,35487022|team|full_game|spread|atlanta_braves|ou_or_side|-1.5,35487022|team|full_game|spread|atlanta_braves|ou_or_side|-1.5|home,,,,,unscored_no_projection
FanDuel,mlb,35487017,spread,away,2026-04-14T18:46:40Z,spread,spread,team,full_game,False,,1.5,away,,Washington Nationals,Pittsburgh Pirates,Washington Nationals,-134.0,0.5726495726495726,,35487017|team|full_game|spread|washington_nationals|ou_or_side|1.5,35487017|team|full_game|spread|washington_nationals|ou_or_side|1.5|away,,,,,unscored_no_projection
FanDuel,mlb,35487017,spread,home,2026-04-14T18:46:40Z,spread,spread,team,full_game,False,,-1.5,home,,Pittsburgh Pirates,Pittsburgh Pirates,Washington Nationals,112.0,0.4716981132075472,,35487017|team|full_game|spread|pittsburgh_pirates|ou_or_side|-1.5,35487017|team|full_game|spread|pittsburgh_pirates|ou_or_side|-1.5|home,,,,,unscored_no_projection
FanDuel,mlb,35487013,spread,away,2026-04-14T18:46:40Z,spread,spread,team,full_game,False,,1.5,away,,Chicago Cubs,Philadelphia Phillies,Chicago Cubs,-176.0,0.6376811594202898,,35487013|team|full_game|spread|chicago_cubs|ou_or_side|1.5,35487013|team|full_game|spread|chicago_cubs|ou_or_side|1.5|away,,,,,unscored_no_projection
FanDuel,mlb,35487013,spread,home,2026-04-14T18:46:40Z,spread,spread,team,full_game,False,,-1.5,home,,Philadelphia Phillies,Philadelphia Phillies,Chicago Cubs,146.0,0.4065040650406504,,35487013|team|full_game|spread|philadelphia_phillies|ou_or_side|-1.5,35487013|team|full_game|spread|philadelphia_phillies|ou_or_side|-1.5|home,,,,,unscored_no_projection
FanDuel,nhl,35473472,moneyline,away,2026-04-14T18:46:40Z,moneyline,moneyline,team,full_game,False,,0.0,away,,Colorado Avalanche,Calgary Flames,Colorado Avalanche,-144.0,0.5901639344262295,,35473472|team|full_game|moneyline|colorado_avalanche|ou_or_side|0,35473472|team|full_game|moneyline|colorado_avalanche|ou_or_side|0|away,,,,,unscored_no_projection
FanDuel,nhl,35473472,moneyline,home,2026-04-14T18:46:40Z,moneyline,moneyline,team,full_game,False,,0.0,home,,Calgary Flames,Calgary Flames,Colorado Avalanche,120.0,0.45454545454545453,,35473472|team|full_game|moneyline|calgary_flames|ou_or_side|0,35473472|team|full_game|moneyline|calgary_flames|ou_or_side|0|home,,,,,unscored_no_projection
FanDuel,nhl,35473461,moneyline,away,2026-04-14T18:46:40Z,moneyline,moneyline,team,full_game,False,,0.0,away,,Anaheim Ducks,Minnesota Wild,Anaheim Ducks,-137.0,0.5780590717299579,,35473461|team|full_game|moneyline|anaheim_ducks|ou_or_side|0,35473461|team|full_game|moneyline|anaheim_ducks|ou_or_side|0|away,,,,,unscored_no_projection
FanDuel,nhl,35473461,moneyline,home,2026-04-14T18:46:40Z,moneyline,moneyline,team,full_game,False,,0.0,home,,Minnesota Wild,Minnesota Wild,Anaheim Ducks,114.0,0.4672897196261682,,35473461|team|full_game|moneyline|minnesota_wild|ou_or_side|0,35473461|team|full_game|moneyline|minnesota_wild|ou_or_side|0|home,,,,,unscored_no_projection
FanDuel,nhl,35473470,spread,away,2026-04-14T18:46:40Z,spread,spread,team,full_game,False,,1.5,away,,Pittsburgh Penguins,St. Louis Blues,Pittsburgh Penguins,-144.0,0.5901639344262295,,35473470|team|full_game|spread|pittsburgh_penguins|ou_or_side|1.5,35473470|team|full_game|spread|pittsburgh_penguins|ou_or_side|1.5|away,,,,,unscored_no_projection
FanDuel,nhl,35473470,spread,home,2026-04-14T18:46:40Z,spread,spread,team,full_game,False,,-1.5,home,,St. Louis Blues,St. Louis Blues,Pittsburgh Penguins,118.0,0.45871559633027525,,35473470|team|full_game|spread|st._louis_blues|ou_or_side|-1.5,35473470|team|full_game|spread|st._louis_blues|ou_or_side|-1.5|home,,,,,unscored_no_projection
FanDuel,nhl,35473470,moneyline,away,2026-04-14T18:46:40Z,moneyline,moneyline,team,full_game,False,,0.0,away,,Pittsburgh Penguins,St. Louis Blues,Pittsburgh Penguins,176.0,0.36231884057971014,,35473470|team|full_game|moneyline|pittsburgh_penguins|ou_or_side|0,35473470|team|full_game|moneyline|pittsburgh_penguins|ou_or_side|0|away,,,,,unscored_no_projection
FanDuel,nhl,35473470,moneyline,home,2026-04-14T18:46:40Z,moneyline,moneyline,team,full_game,False,,0.0,home,,St. Louis Blues,St. Louis Blues,Pittsburgh Penguins,-215.0,0.6825396825396826,,35473470|team|full_game|moneyline|st._louis_blues|ou_or_side|0,35473470|team|full_game|moneyline|st._louis_blues|ou_or_side|0|home,,,,,unscored_no_projection
FanDuel,nhl,35464787,spread,away,2026-04-14T18:46:40Z,spread,spread,team,full_game,False,,1.5,away,,New Jersey Devils,Boston Bruins,New Jersey Devils,-194.0,0.6598639455782312,,35464787|team|full_game|spread|new_jersey_devils|ou_or_side|1.5,35464787|team|full_game|spread|new_jersey_devils|ou_or_side|1.5|away,,,,,unscored_no_projection
FanDuel,nhl,35464787,spread,home,2026-04-14T18:46:40Z,spread,spread,team,full_game,False,,-1.5,home,,Boston Bruins,Boston Bruins,New Jersey Devils,156.0,0.390625,,35464787|team|full_game|spread|boston_bruins|ou_or_side|-1.5,35464787|team|full_game|spread|boston_bruins|ou_or_side|-1.5|home,,,,,unscored_no_projection
FanDuel,nhl,35464786,spread,away,2026-04-14T18:46:40Z,spread,spread,team,full_game,False,,1.5,away,,Carolina Hurricanes,New York Islanders,Carolina Hurricanes,-180.0,0.6428571428571429,,35464786|team|full_game|spread|carolina_hurricanes|ou_or_side|1.5,35464786|team|full_game|spread|carolina_hurricanes|ou_or_side|1.5|away,,,,,unscored_no_projection
FanDuel,nhl,35464786,spread,home,2026-04-14T18:46:40Z,spread,spread,team,full_game,False,,-1.5,home,,New York Islanders,New York Islanders,Carolina Hurricanes,146.0,0.4065040650406504,,35464786|team|full_game|spread|new_york_islanders|ou_or_side|-1.5,35464786|team|full_game|spread|new_york_islanders|ou_or_side|-1.5|home,,,,,unscored_no_projection
FanDuel,nhl,35464774,spread,away,2026-04-14T18:46:40Z,spread,spread,team,full_game,False,,-1.5,away,,Montreal Canadiens,Philadelphia Flyers,Montreal Canadiens,118.0,0.45871559633027525,,35464774|team|full_game|spread|montreal_canadiens|ou_or_side|-1.5,35464774|team|full_game|spread|montreal_canadiens|ou_or_side|-1.5|away,,,,,unscored_no_projection
FanDuel,nhl,35464774,spread,home,2026-04-14T18:46:40Z,spread,spread,team,full_game,False,,1.5,home,,Philadelphia Flyers,Philadelphia Flyers,Montreal Canadiens,-144.0,0.5901639344262295,,35464774|team|full_game|spread|philadelphia_flyers|ou_or_side|1.5,35464774|team|full_game|spread|philadelphia_flyers|ou_or_side|1.5|home,,,,,unscored_no_projection
FanDuel,nhl,35464788,spread,away,2026-04-14T18:46:40Z,spread,spread,team,full_game,False,,1.5,away,,Washington Capitals,Columbus Blue Jackets,Washington Capitals,-188.0,0.6527777777777778,,35464788|team|full_game|spread|washington_capitals|ou_or_side|1.5,35464788|team|full_game|spread|washington_capitals|ou_or_side|1.5|away,,,,,unscored_no_projection
FanDuel,nhl,35464788,spread,home,2026-04-14T18:46:40Z,spread,spread,team,full_game,False,,-1.5,home,,Columbus Blue Jackets,Columbus Blue Jackets,Washington Capitals,152.0,0.3968253968253968,,35464788|team|full_game|spread|columbus_blue_jackets|ou_or_side|-1.5,35464788|team|full_game|spread|columbus_blue_jackets|ou_or_side|-1.5|home,,,,,unscored_no_projection
FanDuel,nhl,35473472,spread,away,2026-04-14T18:46:40Z,spread,spread,team,full_game,False,,-1.5,away,,Colorado Avalanche,Calgary Flames,Colorado Avalanche,156.0,0.390625,,35473472|team|full_game|spread|colorado_avalanche|ou_or_side|-1.5,35473472|team|full_game|spread|colorado_avalanche|ou_or_side|-1.5|away,,,,,unscored_no_projection
FanDuel,nhl,35473472,spread,home,2026-04-14T18:46:40Z,spread,spread,team,full_game,False,,1.5,home,,Calgary Flames,Calgary Flames,Colorado Avalanche,-194.0,0.6598639455782312,,35473472|team|full_game|spread|calgary_flames|ou_or_side|1.5,35473472|team|full_game|spread|calgary_flames|ou_or_side|1.5|home,,,,,unscored_no_projection
FanDuel,nhl,35473461,spread,away,2026-04-14T18:46:40Z,spread,spread,team,full_game,False,,-1.5,away,,Anaheim Ducks,Minnesota Wild,Anaheim Ducks,164.0,0.3787878787878788,,35473461|team|full_game|spread|anaheim_ducks|ou_or_side|-1.5,35473461|team|full_game|spread|anaheim_ducks|ou_or_side|-1.5|away,,,,,unscored_no_projection
FanDuel,nhl,35473461,spread,home,2026-04-14T18:46:40Z,spread,spread,team,full_game,False,,1.5,home,,Minnesota Wild,Minnesota Wild,Anaheim Ducks,-210.0,0.6774193548387096,,35473461|team|full_game|spread|minnesota_wild|ou_or_side|1.5,35473461|team|full_game|spread|minnesota_wild|ou_or_side|1.5|home,,,,,unscored_no_projection
FanDuel,nhl,35473471,moneyline,away,2026-04-14T18:46:40Z,moneyline,moneyline,team,full_game,False,,0.0,away,,Winnipeg Jets,Utah Mammoth,Winnipeg Jets,150.0,0.4,,35473471|team|full_game|moneyline|winnipeg_jets|ou_or_side|0,35473471|team|full_game|moneyline|winnipeg_jets|ou_or_side|0|away,,,,,unscored_no_projection
FanDuel,nhl,35473471,moneyline,home,2026-04-14T18:46:40Z,moneyline,moneyline,team,full_game,False,,0.0,home,,Utah Mammoth,Utah Mammoth,Winnipeg Jets,-182.0,0.6453900709219859,,35473471|team|full_game|moneyline|utah_mammoth|ou_or_side|0,35473471|team|full_game|moneyline|utah_mammoth|ou_or_side|0|home,,,,,unscored_no_projection
FanDuel,nhl,35473469,spread,away,2026-04-14T18:46:40Z,spread,spread,team,full_game,False,,-1.5,away,,Los Angeles Kings,Vancouver Canucks,Los Angeles Kings,152.0,0.3968253968253968,,35473469|team|full_game|spread|los_angeles_kings|ou_or_side|-1.5,35473469|team|full_game|spread|los_angeles_kings|ou_or_side|-1.5|away,,,,,unscored_no_projection
FanDuel,nhl,35473469,spread,home,2026-04-14T18:46:40Z,spread,spread,team,full_game,False,,1.5,home,,Vancouver Canucks,Vancouver Canucks,Los Angeles Kings,-188.0,0.6527777777777778,,35473469|team|full_game|spread|vancouver_canucks|ou_or_side|1.5,35473469|team|full_game|spread|vancouver_canucks|ou_or_side|1.5|home,,,,,unscored_no_projection
FanDuel,nhl,35473469,moneyline,away,2026-04-14T18:46:40Z,moneyline,moneyline,team,full_game,False,,0.0,away,,Los Angeles Kings,Vancouver Canucks,Los Angeles Kings,-156.0,0.609375,,35473469|team|full_game|moneyline|los_angeles_kings|ou_or_side|0,35473469|team|full_game|moneyline|los_angeles_kings|ou_or_side|0|away,,,,,unscored_no_projection
FanDuel,nhl,35473469,moneyline,home,2026-04-14T18:46:40Z,moneyline,moneyline,team,full_game,False,,0.0,home,,Vancouver Canucks,Vancouver Canucks,Los Angeles Kings,130.0,0.43478260869565216,,35473469|team|full_game|moneyline|vancouver_canucks|ou_or_side|0,35473469|team|full_game|moneyline|vancouver_canucks|ou_or_side|0|home,,,,,unscored_no_projection
FanDuel,nhl,35464774,moneyline,away,2026-04-14T18:46:40Z,moneyline,moneyline,team,full_game,False,,0.0,away,,Montreal Canadiens,Philadelphia Flyers,Montreal Canadiens,-220.0,0.6875,,35464774|team|full_game|moneyline|montreal_canadiens|ou_or_side|0,35464774|team|full_game|moneyline|montreal_canadiens|ou_or_side|0|away,,,,,unscored_no_projection
FanDuel,nhl,35464774,moneyline,home,2026-04-14T18:46:40Z,moneyline,moneyline,team,full_game,False,,0.0,home,,Philadelphia Flyers,Philadelphia Flyers,Montreal Canadiens,180.0,0.35714285714285715,,35464774|team|full_game|moneyline|philadelphia_flyers|ou_or_side|0,35464774|team|full_game|moneyline|philadelphia_flyers|ou_or_side|0|home,,,,,unscored_no_projection
FanDuel,nhl,35464788,moneyline,away,2026-04-14T18:46:40Z,moneyline,moneyline,team,full_game,False,,0.0,away,,Washington Capitals,Columbus Blue Jackets,Washington Capitals,128.0,0.43859649122807015,,35464788|team|full_game|moneyline|washington_capitals|ou_or_side|0,35464788|team|full_game|moneyline|washington_capitals|ou_or_side|0|away,,,,,unscored_no_projection
FanDuel,nhl,35464788,moneyline,home,2026-04-14T18:46:40Z,moneyline,moneyline,team,full_game,False,,0.0,home,,Columbus Blue Jackets,Columbus Blue Jackets,Washington Capitals,-154.0,0.6062992125984252,,35464788|team|full_game|moneyline|columbus_blue_jackets|ou_or_side|0,35464788|team|full_game|moneyline|columbus_blue_jackets|ou_or_side|0|home,,,,,unscored_no_projection
FanDuel,nhl,35464787,moneyline,away,2026-04-14T18:46:40Z,moneyline,moneyline,team,full_game,False,,0.0,away,,New Jersey Devils,Boston Bruins,New Jersey Devils,125.0,0.4444444444444444,,35464787|team|full_game|moneyline|new_jersey_devils|ou_or_side|0,35464787|team|full_game|moneyline|new_jersey_devils|ou_or_side|0|away,,,,,unscored_no_projection
FanDuel,nhl,35464787,moneyline,home,2026-04-14T18:46:40Z,moneyline,moneyline,team,full_game,False,,0.0,home,,Boston Bruins,Boston Bruins,New Jersey Devils,-150.0,0.6,,35464787|team|full_game|moneyline|boston_bruins|ou_or_side|0,35464787|team|full_game|moneyline|boston_bruins|ou_or_side|0|home,,,,,unscored_no_projection
FanDuel,nhl,35464786,moneyline,away,2026-04-14T18:46:40Z,moneyline,moneyline,team,full_game,False,,0.0,away,,Carolina Hurricanes,New York Islanders,Carolina Hurricanes,136.0,0.423728813559322,,35464786|team|full_game|moneyline|carolina_hurricanes|ou_or_side|0,35464786|team|full_game|moneyline|carolina_hurricanes|ou_or_side|0|away,,,,,unscored_no_projection
FanDuel,nhl,35464786,moneyline,home,2026-04-14T18:46:40Z,moneyline,moneyline,team,full_game,False,,0.0,home,,New York Islanders,New York Islanders,Carolina Hurricanes,-164.0,0.6212121212121212,,35464786|team|full_game|moneyline|new_york_islanders|ou_or_side|0,35464786|team|full_game|moneyline|new_york_islanders|ou_or_side|0|home,,,,,unscored_no_projection
FanDuel,nhl,35473471,spread,away,2026-04-14T18:46:40Z,spread,spread,team,full_game,False,,1.5,away,,Winnipeg Jets,Utah Mammoth,Winnipeg Jets,-164.0,0.6212121212121212,,35473471|team|full_game|spread|winnipeg_jets|ou_or_side|1.5,35473471|team|full_game|spread|winnipeg_jets|ou_or_side|1.5|away,,,,,unscored_no_projection
FanDuel,nhl,35473471,spread,home,2026-04-14T18:46:40Z,spread,spread,team,full_game,False,,-1.5,home,,Utah Mammoth,Utah Mammoth,Winnipeg Jets,134.0,0.42735042735042733,,35473471|team|full_game|spread|utah_mammoth|ou_or_side|-1.5,35473471|team|full_game|spread|utah_mammoth|ou_or_side|-1.5|home,,,,,unscored_no_projection
FanDuel,ufc,35453627,moneyline,home,2026-04-14T18:46:40Z,moneyline,moneyline,team,full_game,False,,0.0,home,,Robert Valentin,Robert Valentin,Julien Leblanc,110.0,0.47619047619047616,,35453627|team|full_game|moneyline|robert_valentin|ou_or_side|0,35453627|team|full_game|moneyline|robert_valentin|ou_or_side|0|home,,,,,unscored_no_projection
FanDuel,ufc,35453627,moneyline,away,2026-04-14T18:46:40Z,moneyline,moneyline,team,full_game,False,,0.0,away,,Julien Leblanc,Robert Valentin,Julien Leblanc,-140.0,0.5833333333333334,,35453627|team|full_game|moneyline|julien_leblanc|ou_or_side|0,35453627|team|full_game|moneyline|julien_leblanc|ou_or_side|0|away,,,,,unscored_no_projection
FanDuel,ufc,35453582,moneyline,home,2026-04-14T18:46:40Z,moneyline,moneyline,team,full_game,False,,0.0,home,,Thiago Moises,Thiago Moises,Gauge Young,-130.0,0.5652173913043478,,35453582|team|full_game|moneyline|thiago_moises|ou_or_side|0,35453582|team|full_game|moneyline|thiago_moises|ou_or_side|0|home,,,,,unscored_no_projection
FanDuel,ufc,35453582,moneyline,away,2026-04-14T18:46:40Z,moneyline,moneyline,team,full_game,False,,0.0,away,,Gauge Young,Thiago Moises,Gauge Young,102.0,0.49504950495049505,,35453582|team|full_game|moneyline|gauge_young|ou_or_side|0,35453582|team|full_game|moneyline|gauge_young|ou_or_side|0|away,,,,,unscored_no_projection
FanDuel,ufc,35453621,moneyline,home,2026-04-14T18:46:40Z,moneyline,moneyline,team,full_game,False,,0.0,home,,Mark Vologdin,Mark Vologdin,John Castaneda,-115.0,0.5348837209302325,,35453621|team|full_game|moneyline|mark_vologdin|ou_or_side|0,35453621|team|full_game|moneyline|mark_vologdin|ou_or_side|0|home,,,,,unscored_no_projection
FanDuel,ufc,35453621,moneyline,away,2026-04-14T18:46:40Z,moneyline,moneyline,team,full_game,False,,0.0,away,,John Castaneda,Mark Vologdin,John Castaneda,-111.0,0.5260663507109005,,35453621|team|full_game|moneyline|john_castaneda|ou_or_side|0,35453621|team|full_game|moneyline|john_castaneda|ou_or_side|0|away,,,,,unscored_no_projection
FanDuel,ufc,35453622,moneyline,home,2026-04-14T18:46:40Z,moneyline,moneyline,team,full_game,False,,0.0,home,,Gokhan Saricam,Gokhan Saricam,Tanner Boser,132.0,0.43103448275862066,,35453622|team|full_game|moneyline|gokhan_saricam|ou_or_side|0,35453622|team|full_game|moneyline|gokhan_saricam|ou_or_side|0|home,,,,,unscored_no_projection
FanDuel,ufc,35453622,moneyline,away,2026-04-14T18:46:40Z,moneyline,moneyline,team,full_game,False,,0.0,away,,Tanner Boser,Gokhan Saricam,Tanner Boser,-170.0,0.6296296296296297,,35453622|team|full_game|moneyline|tanner_boser|ou_or_side|0,35453622|team|full_game|moneyline|tanner_boser|ou_or_side|0|away,,,,,unscored_no_projection
FanDuel,ufc,35453577,moneyline,home,2026-04-14T18:46:40Z,moneyline,moneyline,team,full_game,False,,0.0,home,,Jamey-Lyn Horth,Jamey-Lyn Horth,JJ Aldrich,140.0,0.4166666666666667,,35453577|team|full_game|moneyline|jamey-lyn_horth|ou_or_side|0,35453577|team|full_game|moneyline|jamey-lyn_horth|ou_or_side|0|home,,,,,unscored_no_projection
FanDuel,ufc,35453577,moneyline,away,2026-04-14T18:46:40Z,moneyline,moneyline,team,full_game,False,,0.0,away,,JJ Aldrich,Jamey-Lyn Horth,JJ Aldrich,-180.0,0.6428571428571429,,35453577|team|full_game|moneyline|jj_aldrich|ou_or_side|0,35453577|team|full_game|moneyline|jj_aldrich|ou_or_side|0|away,,,,,unscored_no_projection
FanDuel,ufc,35453579,moneyline,home,2026-04-14T18:46:40Z,moneyline,moneyline,team,full_game,False,,0.0,home,,Allan Nascimento,Allan Nascimento,Mitch Raposo,168.0,0.373134328358209,,35453579|team|full_game|moneyline|allan_nascimento|ou_or_side|0,35453579|team|full_game|moneyline|allan_nascimento|ou_or_side|0|home,,,,,unscored_no_projection
FanDuel,ufc,35453579,moneyline,away,2026-04-14T18:46:40Z,moneyline,moneyline,team,full_game,False,,0.0,away,,Mitch Raposo,Allan Nascimento,Mitch Raposo,-220.0,0.6875,,35453579|team|full_game|moneyline|mitch_raposo|ou_or_side|0,35453579|team|full_game|moneyline|mitch_raposo|ou_or_side|0|away,,,,,unscored_no_projection
FanDuel,ufc,35485383,moneyline,home,2026-04-14T18:46:40Z,moneyline,moneyline,team,full_game,False,,0.0,home,,Marcio Barbosa,Marcio Barbosa,Dennis Buzukja,330.0,0.23255813953488372,,35485383|team|full_game|moneyline|marcio_barbosa|ou_or_side|0,35485383|team|full_game|moneyline|marcio_barbosa|ou_or_side|0|home,,,,,unscored_no_projection
FanDuel,ufc,35485383,moneyline,away,2026-04-14T18:46:40Z,moneyline,moneyline,team,full_game,False,,0.0,away,,Dennis Buzukja,Marcio Barbosa,Dennis Buzukja,-480.0,0.8275862068965517,,35485383|team|full_game|moneyline|dennis_buzukja|ou_or_side|0,35485383|team|full_game|moneyline|dennis_buzukja|ou_or_side|0|away,,,,,unscored_no_projection
FanDuel,ufc,35453580,moneyline,home,2026-04-14T18:46:40Z,moneyline,moneyline,team,full_game,False,,0.0,home,,Karine Silva,Karine Silva,Jasmine Jasudavicius,-340.0,0.7727272727272727,,35453580|team|full_game|moneyline|karine_silva|ou_or_side|0,35453580|team|full_game|moneyline|karine_silva|ou_or_side|0|home,,,,,unscored_no_projection
FanDuel,ufc,35453580,moneyline,away,2026-04-14T18:46:40Z,moneyline,moneyline,team,full_game,False,,0.0,away,,Jasmine Jasudavicius,Karine Silva,Jasmine Jasudavicius,250.0,0.2857142857142857,,35453580|team|full_game|moneyline|jasmine_jasudavicius|ou_or_side|0,35453580|team|full_game|moneyline|jasmine_jasudavicius|ou_or_side|0|away,,,,,unscored_no_projection
FanDuel,ufc,35453581,moneyline,home,2026-04-14T18:46:40Z,moneyline,moneyline,team,full_game,False,,0.0,home,,Darya Zhelezniakova,Darya Zhelezniakova,Melissa Croden,-172.0,0.6323529411764706,,35453581|team|full_game|moneyline|darya_zhelezniakova|ou_or_side|0,35453581|team|full_game|moneyline|darya_zhelezniakova|ou_or_side|0|home,,,,,unscored_no_projection
FanDuel,ufc,35453581,moneyline,away,2026-04-14T18:46:40Z,moneyline,moneyline,team,full_game,False,,0.0,away,,Melissa Croden,Darya Zhelezniakova,Melissa Croden,134.0,0.42735042735042733,,35453581|team|full_game|moneyline|melissa_croden|ou_or_side|0,35453581|team|full_game|moneyline|melissa_croden|ou_or_side|0|away,,,,,unscored_no_projection
FanDuel,ufc,35488342,moneyline,home,2026-04-14T18:46:40Z,moneyline,moneyline,team,full_game,False,,0.0,home,,John Yannis,John Yannis,Jamie Siraj,-290.0,0.7435897435897436,,35488342|team|full_game|moneyline|john_yannis|ou_or_side|0,35488342|team|full_game|moneyline|john_yannis|ou_or_side|0|home,,,,,unscored_no_projection
FanDuel,ufc,35488342,moneyline,away,2026-04-14T18:46:40Z,moneyline,moneyline,team,full_game,False,,0.0,away,,Jamie Siraj,John Yannis,Jamie Siraj,215.0,0.31746031746031744,,35488342|team|full_game|moneyline|jamie_siraj|ou_or_side|0,35488342|team|full_game|moneyline|jamie_siraj|ou_or_side|0|away,,,,,unscored_no_projection
